business_id,name,categories,stars,text,sentiment
f6re84zYdJFCNZ5U8QqqJg,Monarch Theatre,u'Nightlife,2,"[the, main, reason, why, i, decided, on, going, to, the, monarch, theatre, was, because, of, the, dj, 's, that, perform, here, that, play, the, music, that, i, enjoy, ,, but, other, than, that, this, was, a, fairly, underwhelming, experience, for, a, nightclub, ., the, drink, prices, are, very, high, for, a, nightclub, like, this, and, the, dance, floor, was, extremely, sticky, (, due, to, spilled, drinks, ), ., what, irritates, me, the, most, is, how, the, music, that, is, played, here, was, so, loud, that, you, can, feel, the, dance, floor, shaking, and, it, 's, very, difficult, to, make, conversation, ...]",1
G7M9nUtsx75hHlhKkVn6vA,AZ Elite Transportation,u'Hotels & Travel,5,"[what, an, amazing, company, !, !, !, i, have, kissed, a, few, car, service, frogs, before, finding, my, prince, ., they, call, to, confirm, the, day, before, all, appointments, ., every, car, i, 've, had, the, pleasure, of, being, driven, in, has, been, immaculate, ., drivers, are, always, professional, :, opening, doors, ,, providing, cold, waters, ,, speaking, when, spoken, to, and, staying, silent, when, expected, ., i, would, n't, touch, another, car, service, in, az, with, a, ten, foot, pole, ., check, them, out, !, !, !]",1
Xk3inJcuBGLhavUcdlINZA,Crudo,u'Restaurants,5,"[amazing, cockatils, and, amazing, bartender, !, a, must, go, spot, w/, a, date, or, by, your, lonseome, ., the, drinks, are, the, best, in, the, valley, .]",1
qLthEl2rklwmMZ1-G__sCg,Poutineville,u'Restaurants,5,"[parfait, !, nous, avons, mangé, ici, notre, première, poutine, et, la, qualité, est, au, rendez-vous, !, leur, patate, écrasé, maison, sont, super, bonne, ., pouvoir, créer, sa, propre, poutine, est, vraiment, plaisant, ., les, bières, moins, chère, les, soirs, de, match, sont, un, plus, ., nous, avons, toujours, passé, des, bons, moments, dans, ce, restaurant, ., les, serveurs, sont, très, sympa, ., pour, manger, une, bonne, poutine, je, ne, peux, que, vous, conseiller, ., pensé, à, réserver, pour, ne, pas, attendre, ,, le, restaurant, est, petit, .]",1
dvX4JZ_nQbdzOUfpeDIw-g,Big In Japan,u'Restaurants,5,"[great, atmosphere, ., worth, the, wait, if, there, is, one, ., drinks, can, be, a, bit, expensive, .]",1
0NHoELbgXkqIoG8lWo0AtQ,Dal Toro Ristorante,u'Restaurants,5,"[i, was, at, dal, toro, for, the, wedding, party, of, my, best, friend, ., we, celebrated, with, tuscan, wine, and, my, friend, had, a, ride, in, ferrari, as, a, test, drive, ., i, enjoyed, the, tagliata, !, !]",1
7rZ4P3CoPiH-r5R7DuaKGw,Habanero's,u'Restaurants,4,"[love, this, place, !, !, usually, get, the, chicken, fajita, which, is, always, awesome, ., solid, local, joint, for, mexican, !]",1
ANgP51rPkBd3Lm5Xtz3Ilg,Einstein Bros Bagels,u'Food,1,"[upon, arrival, the, only, employee, that, i, could, find, was, on, the, telephone, 15, minutes, after, i, was, standing, there, he, finally, put, the, caller, on, hold, and, asked, if, he, could, help, me, which, is, when, i, realized, they, only, had, about, a, half, dozen, bagels, in, the, limited, flavors, none, of, which, i, wanted, so, i, left, that, is, why, i, 'm, giving, them, one, star, as, i, do, believe, that, the, employee, could, 've, gotten, off, the, phone, to, help, a, customer]",1
Tu_7E8GuXvuiXQwN6xRo3g,Epic Thrift,u'Shopping,5,"[this, particular, location, is, exceptional, ., spotlessly, clean, and, well, organized, ., i, shop, every, senior, wednesday, at, all, of, the, stores, ,, and, this, one, is, my, favorite, ., it, is, very, well, managed, by, someone, with, a, definite, flair, ., i, believe, the, manager, is, a, young, african, american, female, ..., not, 100, %, certain, of, that, ,, but, whoever, it, is, should, be, promoted, or, given, a, raise, !]",1
f1cfs9BhhM-5ivTiR618UQ,Dolce Vita Italian Grocer,u'Restaurants,5,"[do, n't, let, the, size, of, this, place, stop, you, from, coming, in, ., it, is, small, and, the, grocery, items, and, menu, are, n't, extensive, ,, but, my, sandwich, and, salad, were, delicious, ., the, meat, and, cheese, were, sliced, for, my, sandwich, when, i, ordered, ., the, owner, walter, walked, around, talking, to, the, tables, while, i, was, there, ., i, 'd, love, to, come, back, and, try, the, pasta, .]",1
El0zP2EK0DuqRFQRk-nHpw,B & M Restaurant,u'Restaurants,3,"[cute, place, for, brunch, ., i, had, an, omelet, (, asparagus, and, cheese, ), with, a, side, of, bagels, (, i, swapped, the, toasted, bread, for, them, ), -, it, was, a, perfectly, cooked, omelet, but, the, potatoes, that, accompany, it, needed, some, sauce, on, top, ., my, friends, got, the, crepes, and, they, looked, very, interesting, ., i, loved, the, decor, and, the, service, too, .]",1
ImghNwml8N-ncAqhXe00hg,New Asian Star,u'Restaurants,4,"[tried, the, family, meal, for, $, 9.95, each, and, have, to, say, i, was, impressed, ., i, 've, not, found, a, great, place, for, chinese, in, the, west, valley, but, this, is, currently, at, the, top, of, our, list, ., we, had, the, wonton, soup, which, was, outstanding, ., we, also, had, mongolian, beef, and, sweet, and, sour, chicken, and, both, were, tasty, and, we, enjoyed, them, ., it, 's, not, the, best, we, 've, ever, had, but, it, is, the, best, we, 've, found, in, the, west, valley, and, will, definitely, go, back, .]",1
M6Bwbj5P1i8eTgvTZ1d7_Q,Figspeed,u'Automotive,5,"[i, own, an, auto, shop, across, the, parking, lot, from, them, i, use, them, for, my, performance, parts, needs, ., they, have, always, been, super, helpful, and, provide, any, info, needed, after, the, sale, .]",0
v7OwbHgNgy_VQ9eP5FjvUA,Rehab Burger Therapy,u'Restaurants,5,"[came, here, last, weekend, with, some, family, and, friends, ., we, were, surprising, someone, who, did, n't, know, we, were, in, town, ,, and, the, staff, was, more, than, willing, to, help, us, surprise, this, person, ., besides, the, staff, being, really, helpful, and, hilariously, playing, along, with, our, prank, ,, the, food, is, soooo, good, ., we, had, a, side, of, chips/guac, for, an, app, ,, we, felt, the, side, of, guac, was, a, little, small, ,, but, we, are, all, from, cali, ,, so, maybe, we, are, just, spoiled, ., 3, of, us, had, the, bbq, burger, ,, ...]",1
KkILzOZ_Q8VOnqZCjweXNA,Bollywood The Coffee Box,u'Restaurants,5,"[i, keep, forgetting, about, this, place, and, i, wanted, curry, for, breakfast, as, i, dragged, myself, out, of, bed, early, one, afternoon, ., wandering, over, to, bruntsfield, is, pleasant, in, itself, ,, but, the, welcome, you, receive, from, the, lady, behind, the, counter, makes, a, visit, here, that, little, more, special, ., the, place, is, a, kitchen, in, a, converted, policebox, /, coffee, box, ., the, seating, options, are, the, bruntsfeild, links, ,, the, meadows, or, if, you, live, close, by, ., suits, me, really, ., they, offer, a, selection, of, curries, and, after, a, bit, of, banter, with, i, ...]",1
S8pptjMpmKGKrJ8yAmq-Zg,Kelly's At Southbridge,u'Restaurants,1,"[nye, dinner, was, a, catastrophe, ..., table, of, ten, waited, an, hour, for, our, soup, and, salad, ., after, talking, to, the, manager, ,, we, received, our, salad, ,, which, was, subpar, ., the, entree, was, nothing, to, write, home, about, ,, as, well, as, the, dessert, ., all, in, ,, the, idea, of, having, a, nye, dinner, at, kelleys, was, a, bad, decision, .]",1
HfYI-d360a8HQ8UZgVB9gQ,William V Wright Elementary,u'Education,2,"[this, is, my, first, year, at, this, school, ., teachers, are, great, ,, office, staff, not, so, great, ., those, who, are, responsible, for, opening, gates, for, parents, are, jerks, ., they, only, open, the, small, gates, and, created, chaos, with, those, who, are, riding, a, bike, ,, have, strollers, and, difficult, for, the, elderly, to, get, through, ., the, office, admin, are, inconsiderate, ., i, do, n't, like, their, staff, ., 8, have, called, to, complain, about, the, gates, and, safety, and, nothing, has, been, done, ., the, worst, parent, drivers, ., i, always, have, to, carry, a, bat, ...]",1
Us-93TD-lG_kVJzDPvmppw,I Clean Carpets,u'Local Services,5,"[we, just, moved, to, chandler, from, out-of-state, and, have, depended, on, yelp, reviews, to, find, all, the, professional, services, we, need, !, i, could, not, be, more, pleased, to, recommend, rob, 's, (, super, amazing, ), carpet, cleaning, !, !, wait, until, you, hear, my, story, ..., ok, ,, so, before, i, got, to, az, ,, my, husband, had, rob, @, i, clean, carpets, come, to, totally, clean, our, carpets, and, tile, ., i, am, allergic, to, cats, and, the, previous, owners, had, several, ,, so, i, was, worried, about, that, ..., well, rob, did, a, fantastic, job, bringing, our, ...]",1
HI4otGdtdLr-Q294XQFTQQ,Five Guys Burgers and Fries,u'Restaurants,1,"[i, got, off, work, early, today, so, i, thought, i, would, try, some, five, guys, food, for, the, first, time, ., i, normally, only, give, one, star, reviews, to, restaurants, who, had, bad, food, or, service, and, failed, to, try, to, correct, the, problem, ., in, this, case, it, 's, the, business, model, that, gets, the, bad, review, ., i, ordered, a, regular, cheese, burger, meal, and, told, the, girl, to, large, size, the, fries, and, drink, ., ``, $, 15.69, please, '', she, said, ., i, was, sure, i, heard, her, wrong, until, i, looked, at, the, register, screen, ...]",1
eZXAQxBXReD78AWWf0_4ZA,Sonora Taco Shop,u'Restaurants,5,"[i, 've, been, here, twice, now, and, the, carne, asada, is, on, point, ., they, cook, the, beef, over, mesquite, lump, charcoal, while, many, of, the, others, cook, it, on, a, flat, top, ., that, means, flavor, and, the, flavor, of, the, beef, is, outstanding, ., the, menu, is, limited, but, what, they, do, serve, is, all, very, good, ., the, flour, tortilla, is, nice, and, dense, with, plenty, of, lard, while, the, corn, tortilla, was, soft, and, supple, ., they, also, have, a, salsa, /, topping, bar, with, items, like, shredded, cabbage, ,, limes, ,, radishes, ,, pickled, onions, ...]",0
U5oM7F_XUWMiTqto7tcPVw,Ginza,u'Restaurants,3,"[we, decided, to, try, ginza, one, random, night, for, sushi, as, we, were, looking, for, some, new, places, to, try, ., we, ended, up, ordering, the, ginza, mountain, and, a, ginza, roll, ., the, mountain, was, huge, !, tons, of, fish, in, there, ., everything, seems, pretty, fresh, to, us, ,, which, is, probably, the, most, important, factor, with, sushi, ., it, was, all, pretty, good, ,, however, ,, a, lot, of, the, menu, includes, tempura, including, the, spicy, yellowtail, and, ginza, roll, ., i, have, to, say, i, 'm, not, a, big, fan, of, that, ., if, i, want, ...]",0
DoLjiU_CSHcKFkofAsUg8A,Freddy's Frozen Custard & Steakburgers,u'Restaurants,5,"[truly, a, great, burger, joint, !, freddys, puts, steak-n-shake, to, shame, ., their, people, are, much, more, personable, ,, the, food, is, less, expensive, ,, and, the, taste, far, exceeded, my, expectations, ., shoestring, fries, are, flavorful, and, crispy, ,, steak, patties, are, tender, and, juicy, ,, and, the, burgers, are, well, put, together, ., i, ca, n't, help, comparing, this, place, to, steak-n-shake, but, they, are, only, similar, is, what, they, serve, ., everything, else, is, black, and, white, ., s, &, s, would, not, accommodate, a, group, of, 20, local, students, and, freddy, 's, will, ., support, this, ...]",0
DfwDshq3-OT6fnwR_NrkIg,Alliance Urgent Care,u'Health & Medical,1,"[it, may, say, its, an, urgent, care, but, there, is, nothing, urgent, about, it, ., i, wish, i, would, have, made, the, extra, 10, minutes, to, nextcare, ., there, were, n't, many, patients, yet, we, waited, at, least, an, hour, to, be, taken, back, ., there, ,, we, continued, to, wait, an, hour, longer, ., in, total, ,, it, took, 2, 1/2, hours, ., it, is, not, worth, going, to, ., i, do, not, recommend, .]",1
k-C6azDoQPvDqtNEi09mVw,Chase Bank,u'Financial Services,2,"[i, have, been, using, this, bank, for, many, years, ., i, have, never, had, a, problem, with, the, bank, or, its, personal, itself, ever, but, lilian, tran, is, the, absoulute, rudest, teller, i, have, ever, dealt, with, ., she, 's, very, condescending, and, made, me, feel, as, if, i, was, doing, my, deposit, all, wrong, ., if, you, do, n't, want, to, help, your, customers, mrs., tran, maybe, you, should, go, be, a, field, where, you, do, n't, need, to, help, people, ., i, will, never, return, to, this, location, again, because, of, her, horrible, customer, service, .]",1
Cbm9WtXkOLcQ6u35O3zFOA,Doan's,u'Restaurants,5,"[the, food, is, delicious, and, the, place, is, so, clean, ., the, staff, is, super, helpful, and, nice, as, well, ., the, best, pho, i, 've, had, in, charlotte, hands, down, ...]",0
kvnK_qsBU9g4vLjYHM6pRA,Crawford's Auto Repair,u'Automotive,5,"[our, 2002, acura, konked, out, on, us, in, sunny, slope, area, of, phoenix, ., we, were, not, able, to, start, vehicle, so, we, went, to, a, local, garage, in, their, neighborhood, quoting, us, 450, ., we, are, students, on, a, budget, so, we, got, our, car, to, start, temporarily, to, drive, down, to, mesa, ., long, story, short, they, are, professional, and, did, the, service, for, a, way, better, deal, ., 75, %, better, ., we, will, be, back, for, sure, .]",1
cHkHYcOw0rkyC3t9gXjeIw,Farmer Boys,u'Restaurants,5,"[foods, great, salads, are, bomb, ., just, heard, of, the, place, and, been, a, few, times, already, and, plan, to, go, more, and, more, ., just, the, wait, time, is, a, little, long, when, having, to, wait, for, lunch, but, worth, the, wait, ., they, also, do, military, discount, ., great, job, guys, and, continue, to, do, better]",1
K4421CTqp_vwllbRRPYjug,Arizona Sinus Center A Division of Valley ENT,u'Health & Medical,5,"[i, 've, had, a, surgical, biopsy, and, a, neck, dissection, w, dr.timothy, haegen, ..., hes, been, nothing, but, helpful, !, i, was, having, lots, of, lymph, node, issues/infection/pain, ., after, he, did, the, neck, dissection, all, the, swelling, has, gone, away..he, is, patient, and, goes, above, and, beyond, to, help, w, all, the, health, issues, i, 've, had, !, overall, dr.haegen, and, dr.rehl, are, great, doctors, !, highly, recommend, !, plus, the, surgical, scar, is, looking, great, !, ..hardly, even, visible, !]",1
vaabk6CYXX1dYVQ1xkyPUg,Crêpe Bar,u'Restaurants,5,"[these, were, seriously, the, best, crepes, i, have, ever, eaten, ., the, staff, was, super, friendly, and, gave, us, some, complimentary, (, and, incredibly, delicious, ), homemade, granola, while, we, waited, for, our, breakfast, ., it, 's, refreshing, to, have, a, unique, place, like, this, in, south, tempe, .]",1
vWU4I-1g-Cf9w-aWeNCuRw,Bean Vegan Cuisine,u'Restaurants,4,"[we, like, eating, vegetarian, ,, so, we, were, excited, to, check, out, bean, ., we, were, hoping, it, 'd, be, less, expensive, than, luna, 's, ., we, started, with, the, queso, ,, which, was, very, good, ,, but, i, would, call, it, more, like, a, chili, dip, than, queso, ., for, dinner, we, had, the, reuben, and, the, cowboy, burger, ., the, reuben, definitely, won, ,, but, both, were, very, good, ., tasted, like, the, real, thing, !, we, are, n't, super, into, the, meat, substitute, thing, bc, we, actually, eat, meat, ,, but, our, dishes, were, great, ., we, ...]",1
Z2qaFmZUV0iOGPRjlMQPWw,Booty's Wings Burgers & Beer,u'Restaurants,3,"[this, is, a, very, interesting, joint, to, review, !, first, of, all, people, !, when, there, is, about, 24, first, time, reviewer, ,, and, they, all, give, out, 4, stars, !, of, course, yelp, is, going, to, filter, them, !, booty, needs, to, stop, bribing, people, on, their, reviews, !, just, take, your, hits, and, learn, from, them, ,, that, 's, the, only, way, of, getting, better, ., now, for, my, visit, ,, i, actually, had, a, good, time, ., first, weekend, of, ncaa, football, ,, wife, kicked, my, out, of, the, house, ,, and, i, have, never, tried, booty, ...]",0
